,Unnamed: 0,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,year,month,day,isAbroad,country,winner,home_won,Longitude,Latitude,distance,row_index,time_zone,time_zones_crossed
932,932,2017-08-22,PHI,MIA,False,4,7,PHI13,Citizens Bank Park,Philadelphia,PA,43,9,2,0,2,15,11,4,0,37,4,1,0,3,19,7,2,1,2017,8,22,0,United States,-1,0,-77.209755,40.590752,257,932,eastern,25
933,933,2017-08-23,PHI,MIA,False,8,0,PHI13,Citizens Bank Park,Philadelphia,PA,30,1,1,0,0,20,6,2,0,39,5,4,1,1,15,8,5,0,2017,8,23,0,United States,1,1,-77.209755,40.590752,257,933,eastern,25
934,934,2017-08-24,PHI,MIA,True,8,9,PHI13,Citizens Bank Park,Philadelphia,PA,46,6,2,0,4,18,7,6,3,42,7,3,0,2,17,9,4,0,2017,8,24,0,United States,-1,0,-77.209755,40.590752,257,934,eastern,25
935,935,2017-08-25,MIA,SDN,False,8,6,MIA02,Marlins Park,Miami,FL,37,5,2,0,2,18,9,1,0,37,7,1,0,3,17,6,3,0,2017,8,25,0,United States,1,1,-81.686783,27.766279,1480,935,eastern,25
936,936,2017-08-26,MIA,SDN,False,2,1,MIA02,Marlins Park,Miami,FL,42,5,1,0,0,26,8,2,0,44,5,1,0,1,22,9,6,0,2017,8,26,0,United States,1,1,-81.686783,27.766279,1480,936,eastern,25
937,937,2017-08-27,MIA,SDN,True,6,2,MIA02,Marlins Park,Miami,FL,36,5,1,0,1,18,8,3,0,34,5,1,1,2,16,7,2,0,2017,8,27,0,United States,1,1,-81.686783,27.766279,1480,937,eastern,25
938,938,2017-08-28,WAS,MIA,False,11,2,WAS11,Nationals Park,Washington,DC,37,6,1,0,1,12,13,3,1,41,10,0,2,1,17,7,4,0,2017,8,28,0,United States,1,1,-77.026817,38.897438,1308,938,eastern,25
939,939,2017-08-29,WAS,MIA,False,8,3,WAS11,Nationals Park,Washington,DC,40,7,0,0,1,22,6,4,0,38,7,5,0,0,12,8,6,0,2017,8,29,0,United States,1,1,-77.026817,38.897438,1308,939,eastern,25
940,940,2017-08-30,WAS,MIA,True,4,0,WAS11,Nationals Park,Washington,DC,33,4,1,1,0,18,8,1,0,36,6,2,0,2,18,4,4,0,2017,8,30,0,United States,1,1,-77.026817,38.897438,1308,940,eastern,25
941,941,2017-08-31,MIA,PHI,False,2,3,MIA02,Marlins Park,Miami,FL,37,6,2,0,0,16,10,2,1,41,7,2,0,0,16,10,3,3,2017,8,31,0,United States,-1,0,-81.686783,27.766279,1308,941,eastern,25
942,942,2017-09-01,MIA,PHI,False,1,2,MIA02,Marlins Park,Miami,FL,37,5,1,0,0,17,10,4,0,32,4,0,0,0,16,9,3,0,2017,9,1,0,United States,-1,0,-81.686783,27.766279,1308,942,eastern,25
943,943,2017-09-02,MIA,PHI,False,10,9,MIA02,Marlins Park,Miami,FL,45,9,2,1,2,17,9,4,1,44,11,0,3,3,14,11,2,0,2017,9,2,0,United States,1,1,-81.686783,27.766279,1308,943,eastern,25
944,944,2017-09-03,MIA,PHI,True,1,3,MIA02,Marlins Park,Miami,FL,48,10,1,0,0,26,8,2,1,42,3,1,0,0,24,11,2,1,2017,9,3,0,United States,-1,0,-81.686783,27.766279,1308,944,eastern,25
945,945,2017-09-04,MIA,WAS,False,2,7,MIA02,Marlins Park,Miami,FL,39,3,3,0,2,22,5,4,0,36,5,0,0,1,16,9,5,0,2017,9,4,0,United States,-1,0,-81.686783,27.766279,1308,945,eastern,25
946,946,2017-09-05,MIA,WAS,False,1,2,MIA02,Marlins Park,Miami,FL,36,5,2,0,1,22,4,2,0,34,7,0,0,0,17,10,0,0,2017,9,5,0,United States,-1,0,-81.686783,27.766279,1308,946,eastern,25
947,947,2017-09-06,MIA,WAS,False,1,8,MIA02,Marlins Park,Miami,FL,41,8,2,0,2,17,7,4,1,37,7,0,0,0,21,5,3,1,2017,9,6,0,United States,-1,0,-81.686783,27.766279,1308,947,eastern,25
948,948,2017-09-07,ATL,MIA,False,6,5,ATL03,Truist Park,Atlanta,GA,41,8,0,2,0,17,9,5,0,41,8,2,1,1,17,8,3,1,2017,9,7,0,United States,1,1,-83.643074,33.040619,614,948,eastern,25
949,949,2017-09-08,ATL,MIA,False,1,7,ATL03,Truist Park,Atlanta,GA,42,7,3,0,1,17,10,4,0,39,4,0,0,1,19,8,6,1,2017,9,8,0,United States,-1,0,-83.643074,33.040619,614,949,eastern,25
950,950,2017-09-09,ATL,MIA,False,6,5,ATL03,Truist Park,Atlanta,GA,40,5,2,1,1,18,9,4,0,46,11,1,0,1,19,6,7,1,2017,9,9,0,United States,1,1,-83.643074,33.040619,614,950,eastern,25
951,951,2017-09-10,ATL,MIA,True,10,8,ATL03,Truist Park,Atlanta,GA,51,8,4,0,1,22,11,4,1,51,10,2,0,1,27,3,8,0,2017,9,10,0,United States,1,1,-83.643074,33.040619,614,951,eastern,25
952,952,2017-09-12,PHI,MIA,False,9,8,PHI13,Citizens Bank Park,Philadelphia,PA,62,8,3,0,2,33,12,4,0,68,9,6,0,2,30,10,8,3,2017,9,12,0,United States,1,1,-77.209755,40.590752,1014,952,eastern,25
953,953,2017-09-13,PHI,MIA,False,8,1,PHI13,Citizens Bank Park,Philadelphia,PA,34,3,0,0,1,13,14,3,0,38,7,4,0,2,17,7,1,0,2017,9,13,0,United States,1,1,-77.209755,40.590752,1014,953,eastern,25
954,954,2017-09-14,PHI,MIA,False,10,0,PHI13,Citizens Bank Park,Philadelphia,PA,37,5,3,0,0,14,11,4,0,39,9,1,0,4,12,10,3,0,2017,9,14,0,United States,1,1,-77.209755,40.590752,1014,954,eastern,25
955,955,2017-09-15,MIL,MIA,False,10,2,MIL06,Miller Park,Milwaukee,WI,34,5,1,0,0,14,13,1,0,46,7,1,0,4,16,9,8,1,2017,9,15,0,United States,1,1,-89.616508,44.268543,1098,955,central,26
956,956,2017-09-16,MIL,MIA,False,4,7,MIL06,Miller Park,Milwaukee,WI,36,9,2,0,1,16,7,1,0,40,4,2,0,2,16,10,6,0,2017,9,16,0,United States,-1,0,-89.616508,44.268543,1098,956,central,26
957,957,2017-09-17,MIL,MIA,True,10,3,MIL06,Miller Park,Milwaukee,WI,35,6,2,0,0,22,5,0,0,46,12,3,1,0,19,6,5,0,2017,9,17,0,United States,1,1,-89.616508,44.268543,1098,957,central,26
958,958,2017-09-18,MIA,NYN,False,13,1,MIA02,Marlins Park,Miami,FL,39,8,0,0,0,12,13,6,0,48,14,1,2,2,19,5,4,1,2017,9,18,0,United States,1,1,-81.686783,27.766279,1963,958,eastern,27
959,959,2017-09-19,MIA,NYN,False,5,4,MIA02,Marlins Park,Miami,FL,43,9,0,0,2,24,6,2,0,41,5,2,0,3,17,9,5,0,2017,9,19,0,United States,1,1,-81.686783,27.766279,1963,959,eastern,27
960,960,2017-09-20,MIA,NYN,True,9,2,MIA02,Marlins Park,Miami,FL,35,7,0,0,1,22,4,1,0,41,7,1,0,4,20,4,5,0,2017,9,20,0,United States,1,1,-81.686783,27.766279,1963,960,eastern,27
961,961,2017-09-22,ARI,MIA,False,13,11,PHO01,Chase Field,Phoenix,AZ,46,10,4,0,3,17,9,3,0,45,6,5,0,4,18,6,6,0,2017,9,22,0,United States,1,1,-111.431221,33.729759,2912,961,mountain,29
962,962,2017-09-23,ARI,MIA,False,6,12,PHO01,Chase Field,Phoenix,AZ,50,6,4,0,2,19,10,8,1,37,4,0,0,3,22,4,4,0,2017,9,23,0,United States,-1,0,-111.431221,33.729759,2912,962,mountain,29
963,963,2017-09-24,ARI,MIA,True,3,2,PHO01,Chase Field,Phoenix,AZ,34,3,2,0,0,17,7,5,0,40,5,1,1,1,17,10,5,0,2017,9,24,0,United States,1,1,-111.431221,33.729759,2912,963,mountain,29
964,964,2017-09-25,COL,MIA,False,4,5,DEN02,Coors Field,Denver,CO,43,6,4,0,0,22,5,6,0,37,5,2,1,1,18,7,3,0,2017,9,25,0,United States,-1,0,-105.311104,39.059811,806,964,mountain,29
965,965,2017-09-26,COL,MIA,False,6,0,DEN02,Coors Field,Denver,CO,30,4,1,0,0,17,8,0,0,37,9,1,0,2,14,5,6,0,2017,9,26,0,United States,1,1,-105.311104,39.059811,806,965,mountain,29
966,966,2017-09-27,COL,MIA,True,15,9,DEN02,Coors Field,Denver,CO,41,8,5,0,1,20,7,0,0,47,9,4,0,1,18,5,10,0,2017,9,27,0,United States,1,1,-105.311104,39.059811,806,966,mountain,29
967,967,2017-09-28,MIA,ATL,False,7,1,MIA02,Marlins Park,Miami,FL,34,2,0,0,1,19,7,5,0,39,10,0,1,2,17,6,3,0,2017,9,28,0,United States,1,1,-81.686783,27.766279,2518,967,eastern,31
968,968,2017-09-29,MIA,ATL,False,6,5,MIA02,Marlins Park,Miami,FL,40,7,1,0,2,17,7,5,1,36,6,4,0,0,16,7,3,0,2017,9,29,0,United States,1,1,-81.686783,27.766279,2518,968,eastern,31
969,969,2017-09-30,MIA,ATL,False,10,2,MIA02,Marlins Park,Miami,FL,36,6,2,0,0,18,8,2,0,46,12,4,1,1,15,6,5,2,2017,9,30,0,United States,1,1,-81.686783,27.766279,2518,969,eastern,31
970,970,2017-10-01,MIA,ATL,True,5,8,MIA02,Marlins Park,Miami,FL,43,6,2,1,2,23,4,5,0,39,7,0,0,1,13,14,3,1,2017,10,1,0,United States,-1,0,-81.686783,27.766279,2518,970,eastern,31
971,971,2018-03-29,MIA,CHN,True,4,8,MIA02,Marlins Park,Miami,FL,43,2,4,0,3,16,10,5,3,40,5,2,1,0,18,7,6,1,2018,3,29,0,United States,-1,0,-81.686783,27.766279,2518,971,eastern,3
972,972,2018-03-30,MIA,CHN,False,2,1,MIA02,Marlins Park,Miami,FL,67,5,2,0,1,30,20,8,1,70,12,0,0,0,35,14,8,1,2018,3,30,0,United States,1,1,-81.686783,27.766279,2518,972,eastern,3
973,973,2018-03-31,MIA,CHN,False,6,10,MIA02,Marlins Park,Miami,FL,48,8,4,0,1,19,11,5,0,42,9,0,0,1,20,7,3,2,2018,3,31,0,United States,-1,0,-81.686783,27.766279,2518,973,eastern,3
974,974,2018-04-01,MIA,CHN,True,6,0,MIA02,Marlins Park,Miami,FL,37,6,2,0,0,21,6,1,1,36,4,4,0,0,18,5,5,0,2018,4,1,0,United States,1,1,-81.686783,27.766279,2518,974,eastern,3
975,975,2018-04-02,MIA,BOS,False,3,7,MIA02,Marlins Park,Miami,FL,41,7,3,0,2,20,6,3,0,40,8,1,0,1,19,7,3,1,2018,4,2,0,United States,-1,0,-81.686783,27.766279,2518,975,eastern,3
976,976,2018-04-03,MIA,BOS,False,2,4,MIA02,Marlins Park,Miami,FL,50,8,4,0,0,27,9,2,0,49,7,2,0,0,20,16,4,0,2018,4,3,0,United States,-1,0,-81.686783,27.766279,2518,976,eastern,3
977,977,2018-04-05,PHI,MIA,True,5,0,PHI13,Citizens Bank Park,Philadelphia,PA,31,3,1,0,0,15,12,0,0,39,4,0,1,1,15,9,9,0,2018,4,5,0,United States,1,1,-77.209755,40.590752,1480,977,eastern,3
978,978,2018-04-07,PHI,MIA,False,20,1,PHI13,Citizens Bank Park,Philadelphia,PA,33,4,1,0,0,17,10,1,0,49,12,4,0,4,12,11,6,0,2018,4,7,0,United States,1,1,-77.209755,40.590752,1480,978,eastern,3
979,979,2018-04-08,PHI,MIA,True,3,6,PHI13,Citizens Bank Park,Philadelphia,PA,37,5,1,0,1,14,10,5,1,36,4,3,0,0,20,5,4,0,2018,4,8,0,United States,-1,0,-77.209755,40.590752,1480,979,eastern,3
980,980,2018-04-09,MIA,NYN,False,2,4,MIA02,Marlins Park,Miami,FL,36,5,1,0,0,16,9,5,0,39,7,2,0,0,17,9,3,1,2018,4,9,0,United States,-1,0,-81.686783,27.766279,1480,980,eastern,3
981,981,2018-04-10,MIA,NYN,False,6,8,MIA02,Marlins Park,Miami,FL,40,2,4,0,3,17,11,3,0,41,8,1,0,2,18,9,2,1,2018,4,10,0,United States,-1,0,-81.686783,27.766279,1480,981,eastern,3
982,982,2018-04-11,MIA,NYN,False,1,4,MIA02,Marlins Park,Miami,FL,36,3,2,0,0,20,6,4,1,30,1,0,0,1,16,10,2,0,2018,4,11,0,United States,-1,0,-81.686783,27.766279,1480,982,eastern,3
983,983,2018-04-13,MIA,PIT,False,7,2,MIA02,Marlins Park,Miami,FL,33,3,1,0,1,17,8,3,0,38,12,0,1,1,18,4,2,0,2018,4,13,0,United States,1,1,-81.686783,27.766279,1480,983,eastern,3
984,984,2018-04-14,MIA,PIT,False,0,1,MIA02,Marlins Park,Miami,FL,33,4,1,0,0,21,4,2,1,36,6,0,0,0,24,3,3,0,2018,4,14,0,United States,-1,0,-81.686783,27.766279,1480,984,eastern,3
985,985,2018-04-15,MIA,PIT,True,3,7,MIA02,Marlins Park,Miami,FL,42,11,1,0,1,15,11,1,2,36,5,1,0,1,15,13,0,1,2018,4,15,0,United States,-1,0,-81.686783,27.766279,1480,985,eastern,3
986,986,2018-04-16,NYA,MIA,False,12,1,NYC21,Yankee Stadium II,New York,NY,37,4,1,0,0,15,13,4,0,47,7,5,0,3,12,11,8,1,2018,4,16,0,United States,1,1,-74.948051,42.165726,1710,986,eastern,3
987,987,2018-04-17,NYA,MIA,False,1,9,NYC21,Yankee Stadium II,New York,NY,40,8,1,0,1,15,11,3,1,37,1,2,0,1,16,10,7,0,2018,4,17,0,United States,-1,0,-74.948051,42.165726,1710,987,eastern,3
988,988,2018-04-19,MIL,MIA,False,12,3,MIL06,Miller Park,Milwaukee,WI,34,3,0,0,2,19,6,3,1,43,5,5,0,3,17,6,7,0,2018,4,19,0,United States,1,1,-89.616508,44.268543,1212,988,central,4
989,989,2018-04-20,MIL,MIA,False,8,0,MIL06,Miller Park,Milwaukee,WI,37,6,0,0,0,17,10,4,0,43,5,2,1,2,9,14,8,2,2018,4,20,0,United States,1,1,-89.616508,44.268543,1212,989,central,4
990,990,2018-04-21,MIL,MIA,False,6,5,MIL06,Miller Park,Milwaukee,WI,36,6,1,0,2,17,8,1,1,34,4,1,0,2,18,5,4,0,2018,4,21,0,United States,1,1,-89.616508,44.268543,1212,990,central,4
991,991,2018-04-22,MIL,MIA,True,4,2,MIL06,Miller Park,Milwaukee,WI,34,5,1,0,0,14,11,2,1,33,3,0,0,1,11,14,4,0,2018,4,22,0,United States,1,1,-89.616508,44.268543,1212,991,central,4
992,992,2018-04-23,LAN,MIA,False,2,1,LOS03,Dodger Stadium,Los Angeles,CA,38,6,0,0,0,18,8,5,1,32,3,2,0,1,13,11,2,0,2018,4,23,0,United States,1,1,-119.681564,36.116203,2697,992,pacific,6
993,993,2018-04-24,LAN,MIA,False,2,3,LOS03,Dodger Stadium,Los Angeles,CA,36,4,3,0,1,15,12,1,0,37,2,3,0,0,20,7,5,0,2018,4,24,0,United States,-1,0,-119.681564,36.116203,2697,993,pacific,6
994,994,2018-04-25,LAN,MIA,True,6,8,LOS03,Dodger Stadium,Los Angeles,CA,47,6,2,0,3,14,15,7,0,40,5,1,1,2,15,12,4,0,2018,4,25,0,United States,-1,0,-119.681564,36.116203,2697,994,pacific,6
995,995,2018-04-27,MIA,COL,False,0,1,MIA02,Marlins Park,Miami,FL,38,4,3,0,0,17,8,6,0,37,4,2,0,0,17,10,4,0,2018,4,27,0,United States,-1,0,-81.686783,27.766279,3684,995,eastern,9
996,996,2018-04-28,MIA,COL,False,4,1,MIA02,Marlins Park,Miami,FL,35,1,2,0,1,18,8,2,3,35,5,2,0,1,17,7,3,0,2018,4,28,0,United States,1,1,-81.686783,27.766279,3684,996,eastern,9
997,997,2018-04-29,MIA,COL,True,3,0,MIA02,Marlins Park,Miami,FL,31,4,0,0,0,12,14,1,0,31,4,0,0,1,17,6,3,0,2018,4,29,0,United States,1,1,-81.686783,27.766279,3684,997,eastern,9
998,998,2018-04-30,MIA,PHI,False,8,4,MIA02,Marlins Park,Miami,FL,39,4,2,0,2,21,4,6,0,37,7,5,0,1,16,6,2,0,2018,4,30,0,United States,1,1,-81.686783,27.766279,3684,998,eastern,9
999,999,2018-05-01,MIA,PHI,False,2,1,MIA02,Marlins Park,Miami,FL,42,6,2,0,0,21,9,3,1,35,4,1,1,1,19,8,1,0,2018,5,1,0,United States,1,1,-81.686783,27.766279,3684,999,eastern,9
1000,1000,2018-05-02,MIA,PHI,False,0,6,MIA02,Marlins Park,Miami,FL,41,8,3,0,1,20,7,1,1,30,5,0,0,0,17,7,1,0,2018,5,2,0,United States,-1,0,-81.686783,27.766279,3684,1000,eastern,9
1001,1001,2018-05-04,CIN,MIA,False,4,1,CIN09,Great American Ballpark,Cincinnati,OH,33,4,0,0,1,20,4,3,1,37,3,2,0,2,17,6,7,0,2018,5,4,0,United States,1,1,-82.764915,40.388783,1403,1001,eastern,9
1002,1002,2018-05-05,CIN,MIA,False,0,6,CIN09,Great American Ballpark,Cincinnati,OH,36,5,1,0,2,19,8,0,1,31,3,1,0,0,15,10,2,0,2018,5,5,0,United States,-1,0,-82.764915,40.388783,1403,1002,eastern,9
1003,1003,2018-05-06,CIN,MIA,True,5,8,CIN09,Great American Ballpark,Cincinnati,OH,47,8,2,0,0,16,13,7,1,42,4,4,0,1,20,8,5,0,2018,5,6,0,United States,-1,0,-82.764915,40.388783,1403,1003,eastern,9
1004,1004,2018-05-07,CHN,MIA,False,14,2,CHI11,Wrigley Field,Chicago,IL,31,4,2,0,0,21,4,0,0,44,8,3,0,4,17,7,5,0,2018,5,7,0,United States,1,1,-88.986137,40.349457,528,1004,central,10
1005,1005,2018-05-08,CHN,MIA,False,4,3,CHI11,Wrigley Field,Chicago,IL,35,3,2,0,1,16,10,2,1,34,6,2,0,0,17,7,1,1,2018,5,8,0,United States,1,1,-88.986137,40.349457,528,1005,central,10
1006,1006,2018-05-09,CHN,MIA,True,13,4,CHI11,Wrigley Field,Chicago,IL,38,5,0,1,2,19,7,4,0,45,7,5,2,3,15,9,4,0,2018,5,9,0,United States,1,1,-88.986137,40.349457,528,1006,central,10
1007,1007,2018-05-10,MIA,ATL,False,2,9,MIA02,Marlins Park,Miami,FL,47,12,2,0,2,20,6,5,0,37,4,0,0,1,21,7,4,0,2018,5,10,0,United States,-1,0,-81.686783,27.766279,1548,1007,eastern,11
1008,1008,2018-05-11,MIA,ATL,False,6,3,MIA02,Marlins Park,Miami,FL,37,3,1,0,1,20,8,3,1,37,10,2,0,2,16,4,3,0,2018,5,11,0,United States,1,1,-81.686783,27.766279,1548,1008,eastern,11
1009,1009,2018-05-12,MIA,ATL,False,5,10,MIA02,Marlins Park,Miami,FL,43,7,0,1,4,18,7,6,0,39,6,4,0,0,17,10,2,0,2018,5,12,0,United States,-1,0,-81.686783,27.766279,1548,1009,eastern,11
1010,1010,2018-05-13,MIA,ATL,True,3,4,MIA02,Marlins Park,Miami,FL,37,6,1,0,1,18,8,3,0,36,2,1,0,1,17,10,4,1,2018,5,13,0,United States,-1,0,-81.686783,27.766279,1548,1010,eastern,11
1011,1011,2018-05-15,MIA,LAN,False,4,2,MIA02,Marlins Park,Miami,FL,35,3,0,0,2,22,5,3,0,34,10,2,0,0,15,6,1,0,2018,5,15,0,United States,1,1,-81.686783,27.766279,1548,1011,eastern,11
1012,1012,2018-05-16,MIA,LAN,False,6,5,MIA02,Marlins Park,Miami,FL,39,6,3,0,1,20,7,1,1,40,7,2,0,2,15,9,4,1,2018,5,16,0,United States,1,1,-81.686783,27.766279,1548,1012,eastern,11
1013,1013,2018-05-17,MIA,LAN,True,0,7,MIA02,Marlins Park,Miami,FL,44,5,4,0,1,20,7,7,0,31,3,1,0,0,16,11,0,0,2018,5,17,0,United States,-1,0,-81.686783,27.766279,1548,1013,eastern,11
1014,1014,2018-05-18,ATL,MIA,False,0,2,ATL03,Truist Park,Atlanta,GA,32,4,1,1,0,16,7,3,0,32,3,1,0,0,19,6,3,0,2018,5,18,0,United States,-1,0,-83.643074,33.040619,614,1014,eastern,11
1015,1015,2018-05-19,ATL,MIA,False,8,1,ATL03,Truist Park,Atlanta,GA,34,4,1,0,0,22,5,2,0,33,6,1,0,2,19,2,3,0,2018,5,19,0,United States,1,1,-83.643074,33.040619,614,1015,eastern,11
1016,1016,2018-05-20,ATL,MIA,True,10,9,ATL03,Truist Park,Atlanta,GA,46,6,2,1,3,18,8,6,2,44,12,0,0,0,19,7,6,0,2018,5,20,0,United States,1,1,-83.643074,33.040619,614,1016,eastern,11
1017,1017,2018-05-21,NYN,MIA,False,2,0,NYC20,Citi Field,New York,NY,35,3,1,1,0,16,10,4,0,33,7,2,0,0,19,4,1,0,2018,5,21,0,United States,1,1,-74.948051,42.165726,1269,1017,eastern,11
1018,1018,2018-05-22,NYN,MIA,False,1,5,NYC20,Citi Field,New York,NY,39,7,1,0,1,17,11,2,0,32,2,2,0,0,17,8,3,0,2018,5,22,0,United States,-1,0,-74.948051,42.165726,1269,1018,eastern,11
1019,1019,2018-05-23,NYN,MIA,False,1,2,NYC20,Citi Field,New York,NY,41,8,1,0,0,17,10,3,2,35,5,0,0,1,20,6,3,0,2018,5,23,0,United States,-1,0,-74.948051,42.165726,1269,1019,eastern,11
1020,1020,2018-05-25,MIA,WAS,False,5,9,MIA02,Marlins Park,Miami,FL,42,5,3,0,2,16,10,5,1,43,6,3,0,1,19,9,4,1,2018,5,25,0,United States,-1,0,-81.686783,27.766279,1710,1020,eastern,11
1021,1021,2018-05-26,MIA,WAS,True,1,4,MIA02,Marlins Park,Miami,FL,38,3,2,0,2,19,8,4,0,34,4,2,0,0,19,7,2,0,2018,5,26,0,United States,-1,0,-81.686783,27.766279,1710,1021,eastern,11
1022,1022,2018-05-27,MIA,WAS,True,2,5,MIA02,Marlins Park,Miami,FL,38,3,4,2,2,21,4,2,0,38,5,1,0,1,17,11,2,1,2018,5,27,0,United States,-1,0,-81.686783,27.766279,1710,1022,eastern,11
1023,1023,2018-05-28,SDN,MIA,True,2,7,SAN02,Petco Park,San Diego,CA,39,11,4,0,0,15,7,2,0,33,3,2,0,1,22,4,1,0,2018,5,28,0,United States,-1,0,-119.681564,36.116203,3684,1023,pacific,14
1024,1024,2018-05-29,SDN,MIA,False,9,5,SAN02,Petco Park,San Diego,CA,36,6,2,1,1,16,9,1,0,36,8,1,0,1,16,8,2,0,2018,5,29,0,United States,1,1,-119.681564,36.116203,3684,1024,pacific,14
1025,1025,2018-05-30,SDN,MIA,False,3,2,SAN02,Petco Park,San Diego,CA,33,3,0,0,1,21,6,1,1,36,3,2,0,1,16,9,5,0,2018,5,30,0,United States,1,1,-119.681564,36.116203,3684,1025,pacific,14
1026,1026,2018-05-31,SDN,MIA,False,8,3,SAN02,Petco Park,San Diego,CA,38,9,0,0,1,15,11,2,0,42,7,2,0,1,14,11,7,0,2018,5,31,0,United States,1,1,-119.681564,36.116203,3684,1026,pacific,14
1027,1027,2018-06-01,ARI,MIA,False,9,1,PHO01,Chase Field,Phoenix,AZ,37,6,2,0,0,17,10,2,0,36,5,0,0,6,21,2,2,0,2018,6,1,0,United States,1,1,-111.431221,33.729759,798,1027,mountain,15
1028,1028,2018-06-02,ARI,MIA,False,6,2,PHO01,Chase Field,Phoenix,AZ,38,6,2,1,1,19,7,2,0,35,2,1,1,2,16,7,5,1,2018,6,2,0,United States,1,1,-111.431221,33.729759,798,1028,mountain,15
1029,1029,2018-06-03,ARI,MIA,True,6,1,PHO01,Chase Field,Phoenix,AZ,33,3,3,0,0,18,7,2,0,38,2,2,1,1,17,7,8,0,2018,6,3,0,United States,1,1,-111.431221,33.729759,798,1029,mountain,15
1030,1030,2018-06-05,SLN,MIA,False,4,7,STL10,Busch Stadium III,St. Louis,MO,44,6,1,0,2,16,10,9,0,37,11,1,0,0,19,5,1,0,2018,6,5,0,United States,-1,0,-92.288368,38.456085,1798,1030,central,16
1031,1031,2018-06-06,SLN,MIA,False,3,11,STL10,Busch Stadium III,St. Louis,MO,49,7,6,1,3,18,10,2,2,37,4,4,0,0,20,7,2,0,2018,6,6,0,United States,-1,0,-92.288368,38.456085,1798,1031,central,16
1032,1032,2018-06-07,SLN,MIA,True,4,1,STL10,Busch Stadium III,St. Louis,MO,34,3,1,0,0,20,8,2,0,35,9,0,0,2,17,6,1,0,2018,6,7,0,United States,1,1,-92.288368,38.456085,1798,1032,central,16
1033,1033,2018-06-08,MIA,SDN,False,4,0,MIA02,Marlins Park,Miami,FL,33,4,2,0,0,15,10,2,0,40,6,2,0,0,14,9,9,0,2018,6,8,0,United States,1,1,-81.686783,27.766279,1541,1033,eastern,17
1034,1034,2018-06-09,MIA,SDN,True,4,5,MIA02,Marlins Park,Miami,FL,41,9,2,0,1,17,8,4,0,36,4,2,0,1,16,11,2,0,2018,6,9,0,United States,-1,0,-81.686783,27.766279,1541,1034,eastern,17
1035,1035,2018-06-10,MIA,SDN,True,1,3,MIA02,Marlins Park,Miami,FL,34,6,1,0,1,17,8,1,0,33,2,0,0,0,19,8,3,1,2018,6,10,0,United States,-1,0,-81.686783,27.766279,1541,1035,eastern,17
1036,1036,2018-06-11,MIA,SFN,False,7,5,MIA02,Marlins Park,Miami,FL,41,7,1,0,0,16,11,5,1,34,2,3,1,2,19,5,2,0,2018,6,11,0,United States,1,1,-81.686783,27.766279,1541,1036,eastern,17
1037,1037,2018-06-12,MIA,SFN,False,3,1,MIA02,Marlins Park,Miami,FL,30,3,0,0,0,20,4,3,0,33,5,1,0,0,17,6,3,1,2018,6,12,0,United States,1,1,-81.686783,27.766279,1541,1037,eastern,17
1038,1038,2018-06-13,MIA,SFN,False,5,4,MIA02,Marlins Park,Miami,FL,42,8,2,0,1,22,5,3,1,38,9,1,0,0,14,9,5,0,2018,6,13,0,United States,1,1,-81.686783,27.766279,1541,1038,eastern,17
1039,1039,2018-06-14,MIA,SFN,True,3,6,MIA02,Marlins Park,Miami,FL,63,8,2,0,2,29,14,7,1,62,11,3,0,1,37,8,2,0,2018,6,14,0,United States,-1,0,-81.686783,27.766279,1541,1039,eastern,17
1040,1040,2018-06-15,BAL,MIA,False,0,2,BAL12,Oriole Park at Camden Yards,Baltimore,MD,39,4,2,2,0,16,11,3,1,30,3,0,0,0,19,6,1,1,2018,6,15,0,United States,-1,0,-76.802101,39.063946,1332,1040,eastern,17
1041,1041,2018-06-16,BAL,MIA,True,4,5,BAL12,Oriole Park at Camden Yards,Baltimore,MD,36,4,2,0,2,17,9,2,0,39,8,2,0,1,20,5,3,0,2018,6,16,0,United States,-1,0,-76.802101,39.063946,1332,1041,eastern,17
1042,1042,2018-06-17,BAL,MIA,True,10,4,BAL12,Oriole Park at Camden Yards,Baltimore,MD,40,5,2,0,2,19,8,4,0,40,8,4,0,2,17,7,2,0,2018,6,17,0,United States,1,1,-76.802101,39.063946,1332,1042,eastern,17
1043,1043,2018-06-18,SFN,MIA,False,4,5,SFO03,Oracle Park,San Francisco,CA,36,5,3,0,0,16,9,3,0,37,4,1,0,1,17,10,3,1,2018,6,18,0,United States,-1,0,-119.681564,36.116203,3766,1043,pacific,20
1044,1044,2018-06-19,SFN,MIA,False,6,3,SFO03,Oracle Park,San Francisco,CA,38,5,2,1,0,15,11,2,2,40,6,3,0,2,17,5,6,1,2018,6,19,0,United States,1,1,-119.681564,36.116203,3766,1044,pacific,20
1045,1045,2018-06-20,SFN,MIA,True,6,5,SFO03,Oracle Park,San Francisco,CA,40,10,3,0,0,16,9,2,0,36,8,2,0,0,16,7,3,0,2018,6,20,0,United States,1,1,-119.681564,36.116203,3766,1045,pacific,20
