,Unnamed: 0,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp,year,month,day,isAbroad,country,winner,home_won,Longitude,Latitude,distance,row_index,time_zone,time_zones_crossed
2310,2310,2014-05-17,HOU,CHA,True,6,5,HOU03,Minute Maid Park,Houston,TX,41,8,2,0,0,19,6,6,0,40,8,0,1,2,16,8,5,0,2014,5,17,0,United States,1,1,-97.563461,31.054487,2085,2310,central,10
2311,2311,2014-05-18,HOU,CHA,True,8,2,HOU03,Minute Maid Park,Houston,TX,35,5,1,0,0,15,10,4,0,37,5,2,0,3,13,9,4,1,2014,5,18,0,United States,1,1,-97.563461,31.054487,2085,2311,central,10
2312,2312,2014-05-19,ANA,HOU,False,2,5,ANA01,Angel Stadium of Anaheim,Anaheim,CA,35,8,2,0,0,21,2,2,0,32,5,0,1,0,17,8,1,0,2014,5,19,0,United States,-1,0,-119.681564,36.116203,2123,2312,pacific,12
2313,2313,2014-05-20,ANA,HOU,False,9,3,ANA01,Angel Stadium of Anaheim,Anaheim,CA,38,8,1,0,0,18,8,2,1,42,8,4,0,0,17,8,5,0,2014,5,20,0,United States,1,1,-119.681564,36.116203,2123,2313,pacific,12
2314,2314,2014-05-21,ANA,HOU,False,2,1,ANA01,Angel Stadium of Anaheim,Anaheim,CA,30,0,1,0,1,21,5,1,1,30,3,0,0,1,16,8,2,0,2014,5,21,0,United States,1,1,-119.681564,36.116203,2123,2314,pacific,12
2315,2315,2014-05-22,SEA,HOU,False,3,1,SEA03,Safeco Field,Seattle,WA,35,3,0,0,1,16,11,4,0,35,6,0,0,0,15,8,6,0,2014,5,22,0,United States,1,1,-121.490494,47.400902,1262,2315,pacific,12
2316,2316,2014-05-23,SEA,HOU,False,6,1,SEA03,Safeco Field,Seattle,WA,32,4,1,0,0,16,10,1,0,36,8,2,0,1,20,2,2,1,2014,5,23,0,United States,1,1,-121.490494,47.400902,1262,2316,pacific,12
2317,2317,2014-05-24,SEA,HOU,False,4,9,SEA03,Safeco Field,Seattle,WA,44,8,1,0,2,24,4,5,0,37,7,0,1,0,17,11,1,0,2014,5,24,0,United States,-1,0,-121.490494,47.400902,1262,2317,pacific,12
2318,2318,2014-05-25,SEA,HOU,True,1,4,SEA03,Safeco Field,Seattle,WA,35,8,1,0,2,16,7,1,0,30,4,0,0,0,20,6,0,0,2014,5,25,0,United States,-1,0,-121.490494,47.400902,1262,2318,pacific,12
2319,2319,2014-05-26,KCA,HOU,False,2,9,KAN06,Kauffman Stadium,Kansas City,MO,46,11,4,0,1,19,6,5,0,38,8,2,0,0,23,3,1,1,2014,5,26,0,United States,-1,0,-92.288368,38.456085,2563,2319,central,14
2320,2320,2014-05-27,KCA,HOU,False,0,3,KAN06,Kauffman Stadium,Kansas City,MO,41,11,1,0,0,19,5,4,1,32,5,0,0,0,16,11,0,0,2014,5,27,0,United States,-1,0,-92.288368,38.456085,2563,2320,central,14
2321,2321,2014-05-28,KCA,HOU,True,3,9,KAN06,Kauffman Stadium,Kansas City,MO,49,7,1,0,3,20,7,10,1,38,4,2,0,1,25,2,4,0,2014,5,28,0,United States,-1,0,-92.288368,38.456085,2563,2321,central,14
2322,2322,2014-05-29,HOU,BAL,False,3,1,HOU03,Minute Maid Park,Houston,TX,34,6,1,0,0,15,12,0,0,36,3,1,0,1,17,9,4,1,2014,5,29,0,United States,1,1,-97.563461,31.054487,952,2322,central,14
2323,2323,2014-05-30,HOU,BAL,False,2,1,HOU03,Minute Maid Park,Houston,TX,32,4,1,0,0,23,3,1,0,30,2,3,0,0,17,5,2,1,2014,5,30,0,United States,1,1,-97.563461,31.054487,952,2323,central,14
2324,2324,2014-05-31,HOU,BAL,True,1,4,HOU03,Minute Maid Park,Houston,TX,38,4,3,0,1,19,7,4,0,34,4,1,0,0,19,6,2,2,2014,5,31,0,United States,-1,0,-97.563461,31.054487,952,2324,central,14
2325,2325,2014-06-01,HOU,BAL,True,4,9,HOU03,Minute Maid Park,Houston,TX,41,9,1,0,2,19,7,1,2,38,5,2,0,1,15,12,2,1,2014,6,1,0,United States,-1,0,-97.563461,31.054487,952,2325,central,14
2326,2326,2014-06-03,HOU,ANA,False,7,2,HOU03,Minute Maid Park,Houston,TX,37,2,1,0,2,21,8,2,1,39,7,1,0,2,11,10,7,1,2014,6,3,0,United States,1,1,-97.563461,31.054487,952,2326,central,14
2327,2327,2014-06-04,HOU,ANA,False,0,4,HOU03,Minute Maid Park,Houston,TX,39,6,3,0,0,17,10,3,0,33,3,1,0,0,17,10,0,2,2014,6,4,0,United States,-1,0,-97.563461,31.054487,952,2327,central,14
2328,2328,2014-06-05,HOU,ANA,False,8,5,HOU03,Minute Maid Park,Houston,TX,39,6,2,1,0,22,6,2,0,40,9,1,0,0,15,7,8,0,2014,6,5,0,United States,1,1,-97.563461,31.054487,952,2328,central,14
2329,2329,2014-06-06,MIN,HOU,False,4,5,MIN04,Target Field,Minneapolis,MN,34,4,0,1,3,17,9,0,0,40,4,5,0,1,21,7,2,0,2014,6,6,0,United States,-1,0,-93.900192,45.694454,1655,2329,central,14
2330,2330,2014-06-07,MIN,HOU,True,8,0,MIN04,Target Field,Minneapolis,MN,35,4,1,0,0,21,6,3,0,42,6,1,0,0,18,8,8,1,2014,6,7,0,United States,1,1,-93.900192,45.694454,1655,2330,central,14
2331,2331,2014-06-08,MIN,HOU,True,5,14,MIN04,Target Field,Minneapolis,MN,50,7,2,0,4,17,9,8,3,43,8,1,0,1,14,12,7,0,2014,6,8,0,United States,-1,0,-93.900192,45.694454,1655,2331,central,14
2332,2332,2014-06-09,ARI,HOU,False,3,4,PHO01,Chase Field,Phoenix,AZ,39,8,3,0,0,20,6,1,1,36,4,2,0,0,13,13,4,0,2014,6,9,0,United States,-1,0,-111.431221,33.729759,1998,2332,mountain,15
2333,2333,2014-06-10,ARI,HOU,True,4,1,PHO01,Chase Field,Phoenix,AZ,33,6,1,0,0,17,7,2,0,34,2,3,1,1,18,5,4,0,2014,6,10,0,United States,1,1,-111.431221,33.729759,1998,2333,mountain,15
2334,2334,2014-06-11,HOU,ARI,False,5,1,HOU03,Minute Maid Park,Houston,TX,31,4,0,0,1,20,5,1,0,34,7,0,0,2,17,5,3,0,2014,6,11,0,United States,1,1,-97.563461,31.054487,1336,2334,central,16
2335,2335,2014-06-12,HOU,ARI,False,5,4,HOU03,Minute Maid Park,Houston,TX,39,4,2,0,2,22,8,0,1,42,7,1,0,3,16,9,5,1,2014,6,12,0,United States,1,1,-97.563461,31.054487,1336,2335,central,16
2336,2336,2014-06-13,HOU,TBA,False,1,6,HOU03,Minute Maid Park,Houston,TX,40,6,3,2,0,17,8,4,0,35,2,1,0,1,11,16,4,0,2014,6,13,0,United States,-1,0,-97.563461,31.054487,1336,2336,central,16
2337,2337,2014-06-14,HOU,TBA,True,7,3,HOU03,Minute Maid Park,Houston,TX,37,6,3,0,1,23,3,1,0,37,4,3,0,0,17,7,5,1,2014,6,14,0,United States,1,1,-97.563461,31.054487,1336,2337,central,16
2338,2338,2014-06-15,HOU,TBA,True,3,4,HOU03,Minute Maid Park,Houston,TX,43,8,2,0,0,20,7,5,1,33,3,1,0,2,16,11,0,0,2014,6,15,0,United States,-1,0,-97.563461,31.054487,1336,2338,central,16
2339,2339,2014-06-17,WAS,HOU,False,6,5,WAS11,Nationals Park,Washington,DC,43,11,3,0,0,19,7,3,0,39,5,4,0,0,15,9,6,0,2014,6,17,0,United States,1,1,-77.026817,38.897438,2061,2339,eastern,17
2340,2340,2014-06-18,WAS,HOU,False,6,5,WAS11,Nationals Park,Washington,DC,39,5,2,0,0,14,11,5,2,39,8,2,0,1,16,7,5,0,2014,6,18,0,United States,1,1,-77.026817,38.897438,2061,2340,eastern,17
2341,2341,2014-06-19,TBA,HOU,False,5,0,STP01,Tropicana Field,St. Petersburg,FL,33,3,0,0,0,15,12,3,0,37,6,1,0,2,19,6,3,0,2014,6,19,0,United States,1,1,-81.686783,27.766279,1308,2341,eastern,17
2342,2342,2014-06-20,TBA,HOU,False,1,3,STP01,Tropicana Field,St. Petersburg,FL,38,4,1,0,2,15,12,4,0,35,8,0,0,0,22,4,1,0,2014,6,20,0,United States,-1,0,-81.686783,27.766279,1308,2342,eastern,17
2343,2343,2014-06-21,TBA,HOU,True,8,0,STP01,Tropicana Field,St. Petersburg,FL,30,1,0,0,0,16,11,2,0,42,7,4,0,0,21,3,5,2,2014,6,21,0,United States,1,1,-81.686783,27.766279,1308,2343,eastern,17
2344,2344,2014-06-22,TBA,HOU,True,5,2,STP01,Tropicana Field,St. Petersburg,FL,37,5,1,0,1,13,13,3,1,35,8,1,0,0,16,4,4,2,2014,6,22,0,United States,1,1,-81.686783,27.766279,1308,2344,eastern,17
2345,2345,2014-06-24,HOU,ATL,False,2,3,HOU03,Minute Maid Park,Houston,TX,34,2,1,1,2,20,7,1,0,39,7,0,0,1,17,10,4,0,2014,6,24,0,United States,-1,0,-97.563461,31.054487,1581,2345,central,18
2346,2346,2014-06-25,HOU,ATL,False,0,4,HOU03,Minute Maid Park,Houston,TX,34,1,3,0,1,15,10,2,2,31,1,2,0,0,19,8,1,0,2014,6,25,0,United States,-1,0,-97.563461,31.054487,1581,2346,central,18
2347,2347,2014-06-26,HOU,ATL,True,6,1,HOU03,Minute Maid Park,Houston,TX,33,4,2,0,0,20,4,3,0,35,4,2,0,2,16,8,2,1,2014,6,26,0,United States,1,1,-97.563461,31.054487,1581,2347,central,18
2348,2348,2014-06-27,HOU,DET,False,4,3,HOU03,Minute Maid Park,Houston,TX,41,7,0,0,1,25,5,3,0,41,7,1,0,1,18,11,3,0,2014,6,27,0,United States,1,1,-97.563461,31.054487,1581,2348,central,18
2349,2349,2014-06-28,HOU,DET,True,3,4,HOU03,Minute Maid Park,Houston,TX,39,7,2,0,1,22,5,2,0,35,7,0,0,1,11,15,1,0,2014,6,28,0,United States,-1,0,-97.563461,31.054487,1581,2349,central,18
2350,2350,2014-06-29,HOU,DET,True,6,4,HOU03,Minute Maid Park,Houston,TX,37,6,1,1,1,17,8,3,0,40,9,5,0,0,16,5,5,0,2014,6,29,0,United States,1,1,-97.563461,31.054487,1581,2350,central,18
2351,2351,2014-06-30,HOU,SEA,False,4,10,HOU03,Minute Maid Park,Houston,TX,43,7,0,0,4,17,10,5,0,36,3,1,0,2,19,6,4,1,2014,6,30,0,United States,-1,0,-97.563461,31.054487,1581,2351,central,18
2352,2352,2014-07-01,HOU,SEA,False,2,13,HOU03,Minute Maid Park,Houston,TX,51,10,6,1,1,21,6,6,0,41,10,1,0,0,18,10,2,0,2014,7,1,0,United States,-1,0,-97.563461,31.054487,1581,2352,central,18
2353,2353,2014-07-02,HOU,SEA,True,2,5,HOU03,Minute Maid Park,Houston,TX,39,7,3,0,0,16,10,2,1,31,1,0,0,2,17,10,1,0,2014,7,2,0,United States,-1,0,-97.563461,31.054487,1581,2353,central,18
2354,2354,2014-07-03,ANA,HOU,False,5,2,ANA01,Angel Stadium of Anaheim,Anaheim,CA,37,5,3,0,0,16,9,4,0,33,7,2,0,0,15,6,3,0,2014,7,3,0,United States,1,1,-119.681564,36.116203,2123,2354,pacific,20
2355,2355,2014-07-04,ANA,HOU,False,7,6,ANA01,Angel Stadium of Anaheim,Anaheim,CA,37,5,0,0,3,16,11,2,0,38,11,3,0,2,14,7,1,0,2014,7,4,0,United States,1,1,-119.681564,36.116203,2123,2355,pacific,20
2356,2356,2014-07-05,ANA,HOU,False,11,5,ANA01,Angel Stadium of Anaheim,Anaheim,CA,39,6,1,0,1,15,12,3,1,43,8,3,0,3,16,9,4,0,2014,7,5,0,United States,1,1,-119.681564,36.116203,2123,2356,pacific,20
2357,2357,2014-07-06,ANA,HOU,True,6,1,ANA01,Angel Stadium of Anaheim,Anaheim,CA,34,6,1,0,0,14,12,1,0,34,7,0,0,1,13,8,4,1,2014,7,6,0,United States,1,1,-119.681564,36.116203,2123,2357,pacific,20
2358,2358,2014-07-07,TEX,HOU,False,7,12,ARL02,Rangers Ballpark in Arlington,Arlington,TX,45,12,2,1,2,19,7,2,0,41,7,3,0,1,17,10,3,0,2014,7,7,0,United States,-1,0,-97.563461,31.054487,2123,2358,central,22
2359,2359,2014-07-08,TEX,HOU,False,3,8,ARL02,Rangers Ballpark in Arlington,Arlington,TX,43,7,2,0,3,21,5,4,1,38,5,1,2,1,17,9,2,1,2014,7,8,0,United States,-1,0,-97.563461,31.054487,2123,2359,central,22
2360,2360,2014-07-09,TEX,HOU,False,4,8,ARL02,Rangers Ballpark in Arlington,Arlington,TX,39,6,4,1,2,14,11,1,0,38,9,2,0,0,21,5,1,0,2014,7,9,0,United States,-1,0,-97.563461,31.054487,2123,2360,central,22
2361,2361,2014-07-11,HOU,BOS,False,3,8,HOU03,Minute Maid Park,Houston,TX,41,5,5,2,0,19,5,5,0,40,4,1,0,2,21,6,6,0,2014,7,11,0,United States,-1,0,-97.563461,31.054487,2123,2361,central,22
2362,2362,2014-07-12,HOU,BOS,True,3,2,HOU03,Minute Maid Park,Houston,TX,38,12,0,0,1,18,6,1,0,34,4,2,1,1,13,11,2,0,2014,7,12,0,United States,1,1,-97.563461,31.054487,2123,2362,central,22
2363,2363,2014-07-13,HOU,BOS,True,0,11,HOU03,Minute Maid Park,Houston,TX,49,13,1,1,1,20,4,8,1,30,3,0,0,0,15,12,0,0,2014,7,13,0,United States,-1,0,-97.563461,31.054487,2123,2363,central,22
2364,2364,2014-07-18,CHA,HOU,False,3,2,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,32,3,0,0,0,13,14,2,0,32,2,3,1,1,18,4,3,0,2014,7,18,0,United States,1,1,-88.986137,40.349457,1289,2364,central,22
2365,2365,2014-07-19,CHA,HOU,False,4,3,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,38,7,1,0,1,19,7,3,0,39,11,1,1,0,15,8,2,1,2014,7,19,0,United States,1,1,-88.986137,40.349457,1289,2365,central,22
2366,2366,2014-07-20,CHA,HOU,True,7,11,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,44,10,5,0,2,15,10,2,0,43,9,1,0,0,20,8,5,0,2014,7,20,0,United States,-1,0,-88.986137,40.349457,1289,2366,central,22
2367,2367,2014-07-22,OAK,HOU,False,2,3,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,46,8,2,0,1,24,9,2,0,46,6,2,0,0,30,5,3,0,2014,7,22,0,United States,-1,0,-119.681564,36.116203,2714,2367,pacific,24
2368,2368,2014-07-23,OAK,HOU,False,9,7,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,40,8,2,0,0,18,10,2,0,44,8,2,0,3,20,4,7,0,2014,7,23,0,United States,1,1,-119.681564,36.116203,2714,2368,pacific,24
2369,2369,2014-07-24,OAK,HOU,True,13,1,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,33,5,0,0,1,21,6,0,0,45,10,3,0,1,19,4,6,2,2014,7,24,0,United States,1,1,-119.681564,36.116203,2714,2369,pacific,24
2370,2370,2014-07-25,HOU,MIA,False,0,2,HOU03,Minute Maid Park,Houston,TX,38,9,2,0,0,16,9,2,0,29,2,1,0,0,17,7,2,0,2014,7,25,0,United States,-1,0,-97.563461,31.054487,2123,2370,central,26
2371,2371,2014-07-26,HOU,MIA,False,3,7,HOU03,Minute Maid Park,Houston,TX,41,6,2,0,1,20,8,4,0,40,9,2,0,1,20,6,2,0,2014,7,26,0,United States,-1,0,-97.563461,31.054487,2123,2371,central,26
2372,2372,2014-07-27,HOU,MIA,True,2,4,HOU03,Minute Maid Park,Houston,TX,37,5,0,1,2,13,14,2,0,35,5,0,0,2,17,9,2,0,2014,7,27,0,United States,-1,0,-97.563461,31.054487,2123,2372,central,26
2373,2373,2014-07-28,HOU,OAK,False,7,3,HOU03,Minute Maid Park,Houston,TX,38,5,2,1,1,23,3,3,0,33,3,0,0,4,15,8,3,0,2014,7,28,0,United States,1,1,-97.563461,31.054487,2123,2373,central,26
2374,2374,2014-07-29,HOU,OAK,False,4,7,HOU03,Minute Maid Park,Houston,TX,43,6,4,0,1,24,3,5,0,35,3,1,1,1,16,10,3,0,2014,7,29,0,United States,-1,0,-97.563461,31.054487,2123,2374,central,26
2375,2375,2014-07-30,HOU,OAK,True,8,1,HOU03,Minute Maid Park,Houston,TX,33,1,2,0,1,21,5,3,0,38,6,0,0,2,16,8,6,0,2014,7,30,0,United States,1,1,-97.563461,31.054487,2123,2375,central,26
2376,2376,2014-07-31,HOU,TOR,False,5,6,HOU03,Minute Maid Park,Houston,TX,36,6,1,0,4,19,6,0,0,39,5,2,0,1,21,6,4,0,2014,7,31,0,United States,-1,0,-97.563461,31.054487,2123,2376,central,26
2377,2377,2014-08-01,HOU,TOR,False,3,1,HOU03,Minute Maid Park,Houston,TX,34,5,1,0,0,19,8,1,0,31,3,1,0,1,18,6,2,0,2014,8,1,0,United States,1,1,-97.563461,31.054487,2123,2377,central,26
2378,2378,2014-08-02,HOU,TOR,False,8,2,HOU03,Minute Maid Park,Houston,TX,36,4,2,0,0,19,8,3,0,37,7,3,0,3,20,4,0,0,2014,8,2,0,United States,1,1,-97.563461,31.054487,2123,2378,central,26
2379,2379,2014-08-03,HOU,TOR,True,6,1,HOU03,Minute Maid Park,Houston,TX,33,8,0,0,0,21,2,2,0,36,7,2,0,0,20,4,3,0,2014,8,3,0,United States,1,1,-97.563461,31.054487,2123,2379,central,26
2380,2380,2014-08-05,PHI,HOU,False,2,1,PHI13,Citizens Bank Park,Philadelphia,PA,54,6,0,0,0,26,17,5,0,58,8,0,0,1,35,8,4,2,2014,8,5,0,United States,1,1,-77.209755,40.590752,2114,2380,eastern,27
2381,2381,2014-08-06,PHI,HOU,False,10,3,PHI13,Citizens Bank Park,Philadelphia,PA,37,9,1,0,0,20,7,0,0,38,8,2,1,1,15,7,4,0,2014,8,6,0,United States,1,1,-77.209755,40.590752,2114,2381,eastern,27
2382,2382,2014-08-07,PHI,HOU,False,6,5,PHI13,Citizens Bank Park,Philadelphia,PA,34,5,0,0,3,18,6,2,0,32,8,1,0,1,13,9,0,0,2014,8,7,0,United States,1,1,-77.209755,40.590752,2114,2382,eastern,27
2383,2383,2014-08-08,HOU,TEX,False,4,3,HOU03,Minute Maid Park,Houston,TX,36,7,1,0,1,20,6,1,0,38,5,3,0,2,14,10,3,1,2014,8,8,0,United States,1,1,-97.563461,31.054487,2114,2383,central,28
2384,2384,2014-08-09,HOU,TEX,False,8,3,HOU03,Minute Maid Park,Houston,TX,38,8,1,0,1,19,8,1,0,41,10,2,0,0,10,12,6,1,2014,8,9,0,United States,1,1,-97.563461,31.054487,2114,2384,central,28
2385,2385,2014-08-10,HOU,TEX,True,2,6,HOU03,Minute Maid Park,Houston,TX,38,4,2,0,2,20,7,3,0,36,3,3,0,0,17,9,3,1,2014,8,10,0,United States,-1,0,-97.563461,31.054487,2114,2385,central,28
2386,2386,2014-08-11,HOU,MIN,False,2,4,HOU03,Minute Maid Park,Houston,TX,40,7,4,0,0,17,8,4,0,37,7,0,0,2,17,8,3,0,2014,8,11,0,United States,-1,0,-97.563461,31.054487,2114,2386,central,28
2387,2387,2014-08-12,HOU,MIN,False,10,4,HOU03,Minute Maid Park,Houston,TX,35,3,2,0,3,22,5,0,0,38,7,2,0,3,14,9,3,0,2014,8,12,0,United States,1,1,-97.563461,31.054487,2114,2387,central,28
2388,2388,2014-08-13,HOU,MIN,True,1,3,HOU03,Minute Maid Park,Houston,TX,39,8,2,0,1,21,6,1,0,34,6,0,0,0,21,5,2,0,2014,8,13,0,United States,-1,0,-97.563461,31.054487,2114,2388,central,28
2389,2389,2014-08-14,BOS,HOU,False,9,4,BOS07,Fenway Park,Boston,MA,37,5,2,0,1,18,7,4,0,40,10,4,0,0,20,2,4,0,2014,8,14,0,United States,1,1,-71.530106,42.230171,2622,2389,eastern,29
2390,2390,2014-08-15,BOS,HOU,False,3,5,BOS07,Fenway Park,Boston,MA,45,9,2,0,1,18,12,2,1,38,4,1,0,1,17,11,4,0,2014,8,15,0,United States,-1,0,-71.530106,42.230171,2622,2390,eastern,29
2391,2391,2014-08-16,BOS,HOU,False,10,7,BOS07,Fenway Park,Boston,MA,44,9,1,0,2,23,3,5,1,41,9,2,0,2,19,4,5,0,2014,8,16,0,United States,1,1,-71.530106,42.230171,2622,2391,eastern,29
2392,2392,2014-08-17,BOS,HOU,True,1,8,BOS07,Fenway Park,Boston,MA,42,8,0,0,3,18,7,6,0,37,7,1,0,0,18,7,4,0,2014,8,17,0,United States,-1,0,-71.530106,42.230171,2622,2392,eastern,29
2393,2393,2014-08-19,NYA,HOU,False,4,7,NYC21,Yankee Stadium II,New York,NY,44,9,2,1,1,11,15,5,0,37,7,1,0,1,17,10,1,0,2014,8,19,0,United States,-1,0,-74.948051,42.165726,282,2393,eastern,29
2394,2394,2014-08-20,NYA,HOU,False,2,5,NYC21,Yankee Stadium II,New York,NY,38,8,1,0,0,19,8,2,0,39,8,1,0,1,18,8,3,0,2014,8,20,0,United States,-1,0,-74.948051,42.165726,282,2394,eastern,29
2395,2395,2014-08-21,NYA,HOU,True,3,0,NYC21,Yankee Stadium II,New York,NY,31,2,2,0,0,19,8,0,0,30,5,2,0,0,18,5,0,0,2014,8,21,0,United States,1,1,-74.948051,42.165726,282,2395,eastern,29
2396,2396,2014-08-22,CLE,HOU,False,1,5,CLE08,Progressive Field,Cleveland,OH,35,1,0,0,2,17,11,4,0,31,4,0,0,1,18,8,0,0,2014,8,22,0,United States,-1,0,-82.764915,40.388783,683,2396,eastern,29
2397,2397,2014-08-23,CLE,HOU,False,3,2,CLE08,Progressive Field,Cleveland,OH,32,3,0,0,0,16,10,3,0,38,9,1,0,0,20,5,3,0,2014,8,23,0,United States,1,1,-82.764915,40.388783,683,2397,eastern,29
2398,2398,2014-08-24,CLE,HOU,True,3,1,CLE08,Progressive Field,Cleveland,OH,39,7,2,0,0,13,12,4,1,35,8,2,0,0,14,10,1,0,2014,8,24,0,United States,1,1,-82.764915,40.388783,683,2398,eastern,29
2399,2399,2014-08-25,HOU,OAK,False,2,8,HOU03,Minute Maid Park,Houston,TX,42,5,3,0,1,19,8,5,1,35,4,2,0,1,16,10,2,0,2014,8,25,0,United States,-1,0,-97.563461,31.054487,1688,2399,central,30
2400,2400,2014-08-26,HOU,OAK,False,4,2,HOU03,Minute Maid Park,Houston,TX,37,5,1,0,0,24,4,3,0,32,1,1,0,2,19,6,1,2,2014,8,26,0,United States,1,1,-97.563461,31.054487,1688,2400,central,30
2401,2401,2014-08-27,HOU,OAK,False,4,5,HOU03,Minute Maid Park,Houston,TX,42,6,2,0,2,15,9,7,1,40,7,1,0,1,13,14,3,1,2014,8,27,0,United States,-1,0,-97.563461,31.054487,1688,2401,central,30
2402,2402,2014-08-28,HOU,TEX,False,4,2,HOU03,Minute Maid Park,Houston,TX,35,7,1,0,0,18,8,0,1,35,6,0,0,1,18,4,4,2,2014,8,28,0,United States,1,1,-97.563461,31.054487,1688,2402,central,30
2403,2403,2014-08-29,HOU,TEX,False,6,13,HOU03,Minute Maid Park,Houston,TX,44,10,4,0,2,21,4,3,0,40,9,3,0,1,17,7,3,0,2014,8,29,0,United States,-1,0,-97.563461,31.054487,1688,2403,central,30
2404,2404,2014-08-30,HOU,TEX,False,2,0,HOU03,Minute Maid Park,Houston,TX,30,3,0,0,0,21,5,1,0,33,2,2,0,0,15,9,5,0,2014,8,30,0,United States,1,1,-97.563461,31.054487,1688,2404,central,30
2405,2405,2014-08-31,HOU,TEX,True,3,2,HOU03,Minute Maid Park,Houston,TX,35,4,2,0,0,19,6,3,1,39,6,3,0,1,16,6,6,1,2014,8,31,0,United States,1,1,-97.563461,31.054487,1688,2405,central,30
2406,2406,2014-09-02,HOU,ANA,False,8,3,HOU03,Minute Maid Park,Houston,TX,35,3,3,0,0,20,7,2,0,41,9,5,0,1,13,10,3,0,2014,9,2,0,United States,1,1,-97.563461,31.054487,1688,2406,central,30
2407,2407,2014-09-03,HOU,ANA,False,4,1,HOU03,Minute Maid Park,Houston,TX,32,4,0,0,0,20,8,0,0,32,4,1,0,2,17,6,2,0,2014,9,3,0,United States,1,1,-97.563461,31.054487,1688,2407,central,30
2408,2408,2014-09-05,OAK,HOU,False,3,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,34,5,0,0,2,15,12,0,0,38,7,0,0,0,21,7,2,1,2014,9,5,0,United States,-1,0,-119.681564,36.116203,2123,2408,pacific,32
2409,2409,2014-09-06,OAK,HOU,True,4,3,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,37,3,1,0,0,18,9,6,0,34,8,1,0,0,19,6,0,0,2014,9,6,0,United States,1,1,-119.681564,36.116203,2123,2409,pacific,32
2410,2410,2014-09-07,OAK,HOU,True,3,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,40,4,2,0,0,19,7,7,1,39,9,0,0,1,18,9,2,0,2014,9,7,0,United States,-1,0,-119.681564,36.116203,2123,2410,pacific,32
2411,2411,2014-09-08,SEA,HOU,False,4,1,SEA03,Safeco Field,Seattle,WA,39,5,1,1,0,16,10,6,0,39,5,2,1,0,15,9,6,1,2014,9,8,0,United States,1,1,-121.490494,47.400902,1262,2411,pacific,32
2412,2412,2014-09-09,SEA,HOU,False,1,2,SEA03,Safeco Field,Seattle,WA,37,6,2,0,0,17,9,3,0,29,1,0,0,1,22,5,0,0,2014,9,9,0,United States,-1,0,-121.490494,47.400902,1262,2412,pacific,32
2413,2413,2014-09-10,SEA,HOU,False,2,5,SEA03,Safeco Field,Seattle,WA,39,7,3,0,0,15,12,2,0,32,4,1,0,0,14,10,3,0,2014,9,10,0,United States,-1,0,-121.490494,47.400902,1262,2413,pacific,32
2414,2414,2014-09-12,ANA,HOU,False,11,3,ANA01,Angel Stadium of Anaheim,Anaheim,CA,41,8,1,0,0,16,12,4,0,40,8,2,1,1,17,9,2,0,2014,9,12,0,United States,1,1,-119.681564,36.116203,1262,2414,pacific,32
2415,2415,2014-09-13,ANA,HOU,False,5,2,ANA01,Angel Stadium of Anaheim,Anaheim,CA,35,5,2,0,0,12,15,1,0,37,7,2,0,2,15,7,4,0,2014,9,13,0,United States,1,1,-119.681564,36.116203,1262,2415,pacific,32
2416,2416,2014-09-14,ANA,HOU,True,1,6,ANA01,Angel Stadium of Anaheim,Anaheim,CA,44,7,4,0,1,16,9,7,0,30,2,1,0,0,18,7,2,0,2014,9,14,0,United States,-1,0,-119.681564,36.116203,1262,2416,pacific,32
2417,2417,2014-09-15,HOU,CLE,False,3,1,HOU03,Minute Maid Park,Houston,TX,35,6,1,0,0,19,9,0,0,32,6,2,1,0,16,7,0,0,2014,9,15,0,United States,1,1,-97.563461,31.054487,2123,2417,central,34
2418,2418,2014-09-16,HOU,CLE,False,2,4,HOU03,Minute Maid Park,Houston,TX,37,6,0,0,1,19,8,3,0,39,8,1,0,0,10,17,3,0,2014,9,16,0,United States,-1,0,-97.563461,31.054487,2123,2418,central,34
2419,2419,2014-09-17,HOU,CLE,False,0,2,HOU03,Minute Maid Park,Houston,TX,35,5,1,1,0,25,3,0,0,30,2,0,0,0,15,12,1,0,2014,9,17,0,United States,-1,0,-97.563461,31.054487,2123,2419,central,34
2420,2420,2014-09-18,HOU,CLE,False,1,2,HOU03,Minute Maid Park,Houston,TX,51,5,3,0,0,32,6,5,0,48,8,0,0,0,23,14,3,0,2014,9,18,0,United States,-1,0,-97.563461,31.054487,2123,2420,central,34
